Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento)
(s);(mm);(kN);(MPa);(%)
"79,5";"1,3";"8,7";"200,9";"1,3"
"79,5";"1,3";"8,7";"200,3";"1,3"
"79,6";"1,3";"8,7";"200,0";"1,3"
"79,6";"1,3";"8,7";"200,0";"1,3"
"79,6";"1,3";"8,7";"200,0";"1,3"
"79,6";"1,3";"8,7";"200,1";"1,3"
"79,6";"1,3";"8,7";"200,2";"1,3"
"79,7";"1,3";"8,7";"200,3";"1,3"
"79,7";"1,3";"8,7";"200,4";"1,3"
"79,7";"1,3";"8,7";"200,5";"1,3"
"79,7";"1,3";"8,7";"200,6";"1,3"
"79,7";"1,3";"8,7";"200,7";"1,3"
"79,8";"1,3";"8,7";"200,8";"1,3"
"79,8";"1,3";"8,7";"201,0";"1,3"
"79,8";"1,3";"8,7";"201,1";"1,3"
"79,8";"1,3";"8,7";"201,2";"1,3"
"79,8";"1,3";"8,7";"201,4";"1,3"
"79,9";"1,3";"8,7";"201,5";"1,3"
"79,9";"1,3";"8,7";"201,6";"1,3"
"79,9";"1,3";"8,7";"201,7";"1,3"
"79,9";"1,3";"8,8";"201,8";"1,3"
"79,9";"1,3";"8,8";"201,9";"1,3"
"80,0";"1,3";"8,8";"202,0";"1,3"
"80,0";"1,3";"8,8";"202,2";"1,3"
"80,0";"1,3";"8,8";"202,3";"1,3"
"80,0";"1,3";"8,8";"202,4";"1,3"
"80,0";"1,3";"8,8";"202,6";"1,3"
"80,1";"1,3";"8,8";"202,7";"1,3"
"80,1";"1,3";"8,8";"202,8";"1,3"
"80,1";"1,3";"8,8";"203,0";"1,3"
"80,1";"1,3";"8,8";"203,1";"1,3"
"80,1";"1,3";"8,8";"203,2";"1,3"
"80,2";"1,3";"8,8";"203,3";"1,3"
"80,2";"1,3";"8,8";"203,4";"1,3"
"80,2";"1,3";"8,8";"203,5";"1,3"
"80,2";"1,3";"8,8";"203,6";"1,3"
"80,2";"1,3";"8,8";"203,7";"1,3"
"80,3";"1,3";"8,8";"203,7";"1,3"
"80,3";"1,3";"8,8";"203,8";"1,3"
"80,3";"1,3";"8,8";"203,9";"1,3"
"80,3";"1,3";"8,8";"204,0";"1,3"
"80,3";"1,3";"8,9";"204,1";"1,3"
"80,4";"1,3";"8,9";"204,2";"1,3"
"80,4";"1,3";"8,9";"204,3";"1,3"
"80,4";"1,3";"8,9";"204,4";"1,3"
"80,4";"1,3";"8,9";"204,4";"1,3"
"80,4";"1,3";"8,9";"204,4";"1,3"
"80,5";"1,3";"8,9";"204,4";"1,3"
"80,5";"1,3";"8,9";"204,4";"1,3"
"80,5";"1,3";"8,9";"204,4";"1,3"
"80,5";"1,3";"8,9";"204,4";"1,3"
"80,5";"1,3";"8,9";"204,4";"1,3"
"80,6";"1,3";"8,9";"204,4";"1,3"
"80,6";"1,3";"8,9";"204,4";"1,3"
"80,6";"1,3";"8,9";"204,4";"1,3"
"80,6";"1,3";"8,9";"204,4";"1,3"
"80,6";"1,3";"8,9";"204,4";"1,3"
"80,7";"1,3";"8,9";"204,4";"1,3"
"80,7";"1,3";"8,9";"204,5";"1,3"
"80,7";"1,3";"8,9";"204,5";"1,3"
"80,7";"1,3";"8,9";"204,5";"1,3"
"80,7";"1,3";"8,9";"204,5";"1,3"
"80,8";"1,3";"8,9";"204,5";"1,3"
"80,8";"1,3";"8,9";"204,5";"1,3"
"80,8";"1,3";"8,9";"204,5";"1,3"
"80,8";"1,3";"8,9";"204,6";"1,3"
"80,8";"1,3";"8,9";"204,6";"1,3"
"80,9";"1,3";"8,9";"204,7";"1,3"
"80,9";"1,3";"8,9";"204,7";"1,3"
"80,9";"1,3";"8,9";"204,8";"1,3"
"80,9";"1,3";"8,9";"204,9";"1,3"
"80,9";"1,3";"8,9";"205,0";"1,3"
"81,0";"1,3";"8,9";"205,1";"1,3"
"81,0";"1,3";"8,9";"205,2";"1,3"
"81,0";"1,3";"8,9";"205,2";"1,3"
"81,0";"1,3";"8,9";"205,3";"1,3"
"81,0";"1,3";"8,9";"205,4";"1,3"
"81,1";"1,4";"8,9";"205,4";"1,4"
"81,1";"1,4";"8,9";"205,5";"1,4"
"81,1";"1,4";"8,9";"205,6";"1,4"
"81,1";"1,4";"8,9";"205,6";"1,4"
"81,1";"1,4";"8,9";"205,7";"1,4"
"81,2";"1,4";"8,9";"205,8";"1,4"
"81,2";"1,4";"8,9";"205,8";"1,4"
"81,2";"1,4";"8,9";"205,9";"1,4"
"81,2";"1,4";"8,9";"206,0";"1,4"
"81,2";"1,4";"8,9";"206,0";"1,4"
"81,3";"1,4";"8,9";"206,1";"1,4"
"81,3";"1,4";"8,9";"206,1";"1,4"
"81,3";"1,4";"8,9";"206,0";"1,4"
"81,3";"1,4";"8,9";"205,8";"1,4"
"81,3";"1,4";"8,8";"203,6";"1,4"
"81,4";"1,4";"8,7";"201,0";"1,4"
"81,4";"1,4";"8,7";"199,8";"1,4"
"81,4";"1,4";"8,7";"199,6";"1,4"
"81,4";"1,4";"8,7";"199,7";"1,4"
"81,4";"1,4";"8,7";"199,9";"1,4"
"81,5";"1,4";"8,7";"200,0";"1,4"
"81,5";"1,4";"8,7";"200,1";"1,4"
"81,5";"1,4";"8,7";"200,3";"1,4"
"81,5";"1,4";"8,7";"200,4";"1,4"
"81,5";"1,4";"8,7";"200,5";"1,4"
"81,6";"1,4";"8,7";"200,7";"1,4"
"81,6";"1,4";"8,7";"200,8";"1,4"
"81,6";"1,4";"8,7";"200,9";"1,4"
"81,6";"1,4";"8,7";"201,1";"1,4"
"81,6";"1,4";"8,7";"201,2";"1,4"
"81,7";"1,4";"8,7";"201,3";"1,4"
"81,7";"1,4";"8,7";"201,4";"1,4"
"81,7";"1,4";"8,7";"201,5";"1,4"
"81,7";"1,4";"8,7";"201,7";"1,4"
"81,7";"1,4";"8,8";"201,8";"1,4"
"81,8";"1,4";"8,8";"202,0";"1,4"
"81,8";"1,4";"8,8";"202,1";"1,4"
"81,8";"1,4";"8,8";"202,3";"1,4"
"81,8";"1,4";"8,8";"202,4";"1,4"
"81,8";"1,4";"8,8";"202,5";"1,4"
"81,9";"1,4";"8,8";"202,7";"1,4"
"81,9";"1,4";"8,8";"202,8";"1,4"
"81,9";"1,4";"8,8";"202,9";"1,4"
"81,9";"1,4";"8,8";"203,0";"1,4"
"81,9";"1,4";"8,8";"203,2";"1,4"
"82,0";"1,4";"8,8";"203,3";"1,4"
"82,0";"1,4";"8,8";"203,4";"1,4"
"82,0";"1,4";"8,8";"203,5";"1,4"
"82,0";"1,4";"8,8";"203,6";"1,4"
"82,0";"1,4";"8,8";"203,7";"1,4"
"82,1";"1,4";"8,8";"203,9";"1,4"
"82,1";"1,4";"8,8";"204,0";"1,4"
"82,1";"1,4";"8,9";"204,1";"1,4"
"82,1";"1,4";"8,9";"204,2";"1,4"
"82,1";"1,4";"8,9";"204,3";"1,4"
"82,2";"1,4";"8,9";"204,4";"1,4"
"82,2";"1,4";"8,9";"204,4";"1,4"
"82,2";"1,4";"8,9";"204,5";"1,4"
"82,2";"1,4";"8,9";"204,5";"1,4"
"82,2";"1,4";"8,9";"204,5";"1,4"
"82,3";"1,4";"8,9";"204,4";"1,4"
"82,3";"1,4";"8,9";"204,3";"1,4"
"82,3";"1,4";"8,9";"204,1";"1,4"
"82,3";"1,4";"8,8";"203,8";"1,4"
"82,3";"1,4";"8,8";"203,3";"1,4"
"82,4";"1,4";"8,8";"202,8";"1,4"
"82,4";"1,4";"8,8";"202,4";"1,4"
"82,4";"1,4";"8,8";"202,2";"1,4"
"82,4";"1,4";"8,8";"202,1";"1,4"
"82,4";"1,4";"8,8";"202,1";"1,4"
"82,5";"1,4";"8,8";"202,2";"1,4"
"82,5";"1,4";"8,8";"202,2";"1,4"
"82,5";"1,4";"8,8";"202,3";"1,4"
"82,5";"1,4";"8,8";"202,4";"1,4"
"82,5";"1,4";"8,8";"202,5";"1,4"
"82,6";"1,4";"8,8";"202,6";"1,4"
"82,6";"1,4";"8,8";"202,7";"1,4"
"82,6";"1,4";"8,8";"202,8";"1,4"
"82,6";"1,4";"8,8";"202,9";"1,4"
"82,6";"1,4";"8,8";"203,1";"1,4"
"82,7";"1,4";"8,8";"203,2";"1,4"
"82,7";"1,4";"8,8";"203,3";"1,4"
"82,7";"1,4";"8,8";"203,5";"1,4"
"82,7";"1,4";"8,8";"203,6";"1,4"
"82,7";"1,4";"8,8";"203,7";"1,4"
"82,8";"1,4";"8,8";"203,8";"1,4"
"82,8";"1,4";"8,8";"203,9";"1,4"
"82,8";"1,4";"8,8";"204,0";"1,4"
"82,8";"1,4";"8,9";"204,1";"1,4"
"82,8";"1,4";"8,9";"204,3";"1,4"
"82,9";"1,4";"8,9";"204,4";"1,4"
"82,9";"1,4";"8,9";"204,5";"1,4"
"82,9";"1,4";"8,9";"204,6";"1,4"
"82,9";"1,4";"8,9";"204,7";"1,4"
"82,9";"1,4";"8,9";"204,8";"1,4"
"83,0";"1,4";"8,9";"204,9";"1,4"
"83,0";"1,4";"8,9";"205,1";"1,4"
"83,0";"1,4";"8,9";"205,2";"1,4"
"83,0";"1,4";"8,9";"205,2";"1,4"
"83,0";"1,4";"8,9";"205,3";"1,4"
"83,1";"1,4";"8,9";"205,4";"1,4"
"83,1";"1,4";"8,9";"205,4";"1,4"
"83,1";"1,4";"8,9";"205,4";"1,4"
"83,1";"1,4";"8,9";"205,4";"1,4"
"83,1";"1,4";"8,9";"205,4";"1,4"
"83,2";"1,4";"8,9";"205,3";"1,4"
"83,2";"1,4";"8,9";"204,9";"1,4"
"83,2";"1,4";"8,8";"203,9";"1,4"
"83,2";"1,4";"8,8";"202,6";"1,4"
"83,2";"1,4";"8,7";"201,7";"1,4"
"83,3";"1,4";"8,7";"201,4";"1,4"
"83,3";"1,4";"8,7";"201,3";"1,4"
"83,3";"1,4";"8,7";"201,4";"1,4"
"83,3";"1,4";"8,7";"201,5";"1,4"
"83,3";"1,4";"8,7";"201,6";"1,4"
"83,4";"1,4";"8,7";"201,6";"1,4"
"83,4";"1,4";"8,8";"201,7";"1,4"
"83,4";"1,4";"8,8";"201,8";"1,4"
"83,4";"1,4";"8,8";"201,9";"1,4"
"83,4";"1,4";"8,8";"202,1";"1,4"
"83,5";"1,4";"8,8";"202,2";"1,4"
"83,5";"1,4";"8,8";"202,3";"1,4"
"83,5";"1,4";"8,8";"202,4";"1,4"
"83,5";"1,4";"8,8";"202,6";"1,4"
"83,5";"1,4";"8,8";"202,7";"1,4"
"83,6";"1,4";"8,8";"202,9";"1,4"
"83,6";"1,4";"8,8";"203,0";"1,4"
"83,6";"1,4";"8,8";"203,2";"1,4"
"83,6";"1,4";"8,8";"203,3";"1,4"
"83,6";"1,4";"8,8";"203,4";"1,4"
"83,7";"1,4";"8,8";"203,5";"1,4"
"83,7";"1,4";"8,8";"203,6";"1,4"
"83,7";"1,4";"8,8";"203,8";"1,4"
"83,7";"1,4";"8,8";"203,9";"1,4"
"83,7";"1,4";"8,8";"204,0";"1,4"
"83,8";"1,4";"8,9";"204,1";"1,4"
"83,8";"1,4";"8,9";"204,2";"1,4"
"83,8";"1,4";"8,9";"204,4";"1,4"
"83,8";"1,4";"8,9";"204,5";"1,4"
"83,8";"1,4";"8,9";"204,7";"1,4"
"83,9";"1,4";"8,9";"204,8";"1,4"
"83,9";"1,4";"8,9";"204,9";"1,4"
"83,9";"1,4";"8,9";"205,0";"1,4"
"83,9";"1,4";"8,9";"205,1";"1,4"
"83,9";"1,4";"8,9";"205,2";"1,4"
"84,0";"1,4";"8,9";"205,3";"1,4"
"84,0";"1,4";"8,9";"205,4";"1,4"
"84,0";"1,4";"8,9";"205,4";"1,4"
"84,0";"1,4";"8,9";"205,5";"1,4"
"84,0";"1,4";"8,9";"205,5";"1,4"
"84,1";"1,4";"8,9";"205,6";"1,4"
"84,1";"1,4";"8,9";"205,6";"1,4"
"84,1";"1,4";"8,9";"205,6";"1,4"
"84,1";"1,4";"8,9";"205,5";"1,4"
"84,1";"1,4";"8,9";"205,2";"1,4"
"84,2";"1,4";"8,9";"204,4";"1,4"
"84,2";"1,4";"8,8";"203,3";"1,4"
"84,2";"1,4";"8,8";"202,4";"1,4"
"84,2";"1,4";"8,8";"202,0";"1,4"
"84,2";"1,4";"8,8";"201,9";"1,4"
"84,3";"1,4";"8,8";"201,9";"1,4"
"84,3";"1,4";"8,8";"201,9";"1,4"
"84,3";"1,4";"8,8";"202,0";"1,4"
"84,3";"1,4";"8,8";"202,1";"1,4"
"84,3";"1,4";"8,8";"202,2";"1,4"
"84,4";"1,4";"8,8";"202,3";"1,4"
"84,4";"1,4";"8,8";"202,4";"1,4"
"84,4";"1,4";"8,8";"202,6";"1,4"
"84,4";"1,4";"8,8";"202,7";"1,4"
"84,4";"1,4";"8,8";"202,8";"1,4"
"84,5";"1,4";"8,8";"203,0";"1,4"
"84,5";"1,4";"8,8";"203,1";"1,4"
"84,5";"1,4";"8,8";"203,2";"1,4"
"84,5";"1,4";"8,8";"203,3";"1,4"
"84,5";"1,4";"8,8";"203,4";"1,4"
"84,6";"1,4";"8,8";"203,5";"1,4"
"84,6";"1,4";"8,8";"203,6";"1,4"
"84,6";"1,4";"8,8";"203,8";"1,4"
"84,6";"1,4";"8,8";"203,9";"1,4"
"84,6";"1,4";"8,8";"204,0";"1,4"
"84,7";"1,4";"8,9";"204,1";"1,4"
"84,7";"1,4";"8,9";"204,3";"1,4"
"84,7";"1,4";"8,9";"204,4";"1,4"
"84,7";"1,4";"8,9";"204,5";"1,4"
"84,7";"1,4";"8,9";"204,7";"1,4"
"84,8";"1,4";"8,9";"204,8";"1,4"
"84,8";"1,4";"8,9";"204,9";"1,4"
"84,8";"1,4";"8,9";"205,0";"1,4"
"84,8";"1,4";"8,9";"205,0";"1,4"
"84,8";"1,4";"8,9";"205,1";"1,4"
"84,9";"1,4";"8,9";"205,2";"1,4"
"84,9";"1,4";"8,9";"205,2";"1,4"
"84,9";"1,4";"8,9";"205,3";"1,4"
"84,9";"1,4";"8,9";"205,3";"1,4"
"84,9";"1,4";"8,9";"205,3";"1,4"
"85,0";"1,4";"8,9";"205,2";"1,4"
"85,0";"1,4";"8,9";"205,1";"1,4"
"85,0";"1,4";"8,9";"204,9";"1,4"
"85,0";"1,4";"8,9";"204,4";"1,4"
"85,0";"1,4";"8,8";"203,7";"1,4"
"85,1";"1,4";"8,8";"203,1";"1,4"
"85,1";"1,4";"8,8";"202,8";"1,4"
"85,1";"1,4";"8,8";"202,6";"1,4"
"85,1";"1,4";"8,8";"202,6";"1,4"
"85,1";"1,4";"8,8";"202,6";"1,4"
"85,2";"1,4";"8,8";"202,7";"1,4"
"85,2";"1,4";"8,8";"202,7";"1,4"
"85,2";"1,4";"8,8";"202,8";"1,4"
"85,2";"1,4";"8,8";"202,9";"1,4"
"85,2";"1,4";"8,8";"203,0";"1,4"
"85,3";"1,4";"8,8";"203,2";"1,4"
"85,3";"1,4";"8,8";"203,3";"1,4"
"85,3";"1,4";"8,8";"203,4";"1,4"
"85,3";"1,4";"8,8";"203,6";"1,4"
"85,3";"1,4";"8,8";"203,7";"1,4"
"85,4";"1,4";"8,8";"203,8";"1,4"
"85,4";"1,4";"8,8";"203,9";"1,4"
"85,4";"1,4";"8,8";"204,0";"1,4"
"85,4";"1,4";"8,9";"204,1";"1,4"
"85,4";"1,4";"8,9";"204,2";"1,4"
"85,5";"1,4";"8,9";"204,4";"1,4"
"85,5";"1,4";"8,9";"204,5";"1,4"
"85,5";"1,4";"8,9";"204,6";"1,4"
"85,5";"1,4";"8,9";"204,7";"1,4"
"85,5";"1,4";"8,9";"204,8";"1,4"
"85,6";"1,4";"8,9";"204,9";"1,4"
"85,6";"1,4";"8,9";"205,0";"1,4"
"85,6";"1,4";"8,9";"205,1";"1,4"
"85,6";"1,4";"8,9";"205,2";"1,4"
"85,6";"1,4";"8,9";"205,3";"1,4"
"85,7";"1,4";"8,9";"205,3";"1,4"
"85,7";"1,4";"8,9";"205,4";"1,4"
"85,7";"1,4";"8,9";"205,4";"1,4"
"85,7";"1,4";"8,9";"205,3";"1,4"
"85,7";"1,4";"8,9";"205,2";"1,4"
"85,8";"1,4";"8,9";"205,0";"1,4"
"85,8";"1,4";"8,9";"204,5";"1,4"
"85,8";"1,4";"8,8";"203,7";"1,4"
"85,8";"1,4";"8,8";"203,0";"1,4"
"85,8";"1,4";"8,8";"202,5";"1,4"
"85,9";"1,4";"8,8";"202,3";"1,4"
"85,9";"1,4";"8,8";"202,3";"1,4"
"85,9";"1,4";"8,8";"202,3";"1,4"
"85,9";"1,4";"8,8";"202,4";"1,4"
"85,9";"1,4";"8,8";"202,5";"1,4"
"86,0";"1,4";"8,8";"202,6";"1,4"
"86,0";"1,4";"8,8";"202,7";"1,4"
"86,0";"1,4";"8,8";"202,8";"1,4"
"86,0";"1,4";"8,8";"202,9";"1,4"
"86,0";"1,4";"8,8";"203,0";"1,4"
"86,1";"1,4";"8,8";"203,1";"1,4"
"86,1";"1,4";"8,8";"203,2";"1,4"
"86,1";"1,4";"8,8";"203,3";"1,4"
"86,1";"1,4";"8,8";"203,5";"1,4"
"86,1";"1,4";"8,8";"203,6";"1,4"
"86,2";"1,4";"8,8";"203,7";"1,4"
"86,2";"1,4";"8,8";"203,9";"1,4"
"86,2";"1,4";"8,8";"204,0";"1,4"
"86,2";"1,4";"8,9";"204,2";"1,4"
"86,2";"1,4";"8,9";"204,3";"1,4"
"86,3";"1,4";"8,9";"204,4";"1,4"
"86,3";"1,4";"8,9";"204,5";"1,4"
"86,3";"1,4";"8,9";"204,6";"1,4"
"86,3";"1,4";"8,9";"204,7";"1,4"
"86,3";"1,4";"8,9";"204,8";"1,4"
"86,4";"1,4";"8,9";"205,0";"1,4"
"86,4";"1,4";"8,9";"205,1";"1,4"
"86,4";"1,4";"8,9";"205,2";"1,4"
"86,4";"1,4";"8,9";"205,3";"1,4"
"86,4";"1,4";"8,9";"205,4";"1,4"
"86,5";"1,4";"8,9";"205,6";"1,4"
"86,5";"1,4";"8,9";"205,7";"1,4"
"86,5";"1,4";"8,9";"205,8";"1,4"
"86,5";"1,4";"8,9";"205,8";"1,4"
"86,5";"1,4";"8,9";"205,9";"1,4"
"86,6";"1,4";"8,9";"205,9";"1,4"
"86,6";"1,4";"8,9";"206,0";"1,4"
"86,6";"1,4";"8,9";"205,9";"1,4"
"86,6";"1,4";"8,9";"205,9";"1,4"
"86,6";"1,4";"8,9";"205,7";"1,4"
"86,7";"1,4";"8,9";"205,0";"1,4"
"86,7";"1,4";"8,8";"203,7";"1,4"
"86,7";"1,4";"8,8";"202,5";"1,4"
"86,7";"1,4";"8,8";"201,8";"1,4"
"86,7";"1,4";"8,7";"201,7";"1,4"
"86,8";"1,4";"8,8";"201,7";"1,4"
"86,8";"1,4";"8,8";"201,8";"1,4"
"86,8";"1,4";"8,8";"201,9";"1,4"
"86,8";"1,4";"8,8";"202,0";"1,4"
"86,8";"1,4";"8,8";"202,1";"1,4"
"86,9";"1,4";"8,8";"202,2";"1,4"
"86,9";"1,4";"8,8";"202,4";"1,4"
"86,9";"1,4";"8,8";"202,5";"1,4"
"86,9";"1,4";"8,8";"202,6";"1,4"
"86,9";"1,4";"8,8";"202,7";"1,4"
"87,0";"1,4";"8,8";"202,8";"1,4"
"87,0";"1,4";"8,8";"203,0";"1,4"
"87,0";"1,4";"8,8";"203,1";"1,4"
"87,0";"1,4";"8,8";"203,3";"1,4"
"87,0";"1,4";"8,8";"203,4";"1,4"
"87,1";"1,5";"8,8";"203,5";"1,5"
"87,1";"1,5";"8,8";"203,7";"1,5"
"87,1";"1,5";"8,8";"203,8";"1,5"
"87,1";"1,5";"8,8";"203,9";"1,5"
"87,1";"1,5";"8,9";"204,1";"1,5"
"87,2";"1,5";"8,9";"204,2";"1,5"
"87,2";"1,5";"8,9";"204,3";"1,5"
"87,2";"1,5";"8,9";"204,4";"1,5"
"87,2";"1,5";"8,9";"204,6";"1,5"
"87,2";"1,5";"8,9";"204,7";"1,5"
"87,3";"1,5";"8,9";"204,8";"1,5"
"87,3";"1,5";"8,9";"205,0";"1,5"
"87,3";"1,5";"8,9";"205,1";"1,5"
"87,3";"1,5";"8,9";"205,2";"1,5"
"87,3";"1,5";"8,9";"205,4";"1,5"
"87,4";"1,5";"8,9";"205,5";"1,5"
"87,4";"1,5";"8,9";"205,6";"1,5"
"87,4";"1,5";"8,9";"205,7";"1,5"
"87,4";"1,5";"8,9";"205,8";"1,5"
"87,4";"1,5";"8,9";"205,8";"1,5"
"87,5";"1,5";"8,9";"205,9";"1,5"
"87,5";"1,5";"8,9";"206,0";"1,5"
"87,5";"1,5";"8,9";"206,0";"1,5"
"87,5";"1,5";"8,9";"206,1";"1,5"
"87,5";"1,5";"8,9";"206,1";"1,5"
"87,6";"1,5";"8,9";"206,1";"1,5"
"87,6";"1,5";"8,9";"206,0";"1,5"
"87,6";"1,5";"8,9";"205,7";"1,5"
"87,6";"1,5";"8,9";"204,8";"1,5"
"87,6";"1,5";"8,8";"203,4";"1,5"
"87,7";"1,5";"8,8";"202,3";"1,5"
"87,7";"1,5";"8,8";"201,9";"1,5"
"87,7";"1,5";"8,8";"201,8";"1,5"
"87,7";"1,5";"8,8";"201,9";"1,5"
"87,7";"1,5";"8,8";"201,9";"1,5"
"87,8";"1,5";"8,8";"202,0";"1,5"
"87,8";"1,5";"8,8";"202,1";"1,5"
"87,8";"1,5";"8,8";"202,2";"1,5"
"87,8";"1,5";"8,8";"202,3";"1,5"
"87,8";"1,5";"8,8";"202,4";"1,5"
"87,9";"1,5";"8,8";"202,6";"1,5"
"87,9";"1,5";"8,8";"202,7";"1,5"
"87,9";"1,5";"8,8";"202,9";"1,5"
"87,9";"1,5";"8,8";"203,0";"1,5"
"87,9";"1,5";"8,8";"203,1";"1,5"
"88,0";"1,5";"8,8";"203,3";"1,5"
"88,0";"1,5";"8,8";"203,4";"1,5"
"88,0";"1,5";"8,8";"203,5";"1,5"
"88,0";"1,5";"8,8";"203,6";"1,5"
"88,0";"1,5";"8,8";"203,8";"1,5"
"88,1";"1,5";"8,8";"203,9";"1,5"
"88,1";"1,5";"8,8";"204,0";"1,5"
"88,1";"1,5";"8,9";"204,1";"1,5"
"88,1";"1,5";"8,9";"204,2";"1,5"
"88,1";"1,5";"8,9";"204,4";"1,5"
"88,2";"1,5";"8,9";"204,5";"1,5"
"88,2";"1,5";"8,9";"204,7";"1,5"
"88,2";"1,5";"8,9";"204,8";"1,5"
"88,2";"1,5";"8,9";"204,9";"1,5"
"88,2";"1,5";"8,9";"205,1";"1,5"
"88,3";"1,5";"8,9";"205,2";"1,5"
"88,3";"1,5";"8,9";"205,3";"1,5"
"88,3";"1,5";"8,9";"205,4";"1,5"
"88,3";"1,5";"8,9";"205,5";"1,5"
"88,3";"1,5";"8,9";"205,6";"1,5"
"88,4";"1,5";"8,9";"205,7";"1,5"
"88,4";"1,5";"8,9";"205,8";"1,5"
"88,4";"1,5";"8,9";"205,8";"1,5"
"88,4";"1,5";"8,9";"205,9";"1,5"
"88,4";"1,5";"8,9";"206,0";"1,5"
"88,5";"1,5";"8,9";"206,0";"1,5"
"88,5";"1,5";"8,9";"206,1";"1,5"
"88,5";"1,5";"8,9";"206,0";"1,5"
"88,5";"1,5";"8,9";"205,9";"1,5"
"88,5";"1,5";"8,9";"205,5";"1,5"
"88,6";"1,5";"8,9";"204,7";"1,5"
"88,6";"1,5";"8,8";"203,5";"1,5"
"88,6";"1,5";"8,8";"202,7";"1,5"
"88,6";"1,5";"8,8";"202,3";"1,5"
"88,6";"1,5";"8,8";"202,2";"1,5"
"88,7";"1,5";"8,8";"202,3";"1,5"
"88,7";"1,5";"8,8";"202,4";"1,5"
"88,7";"1,5";"8,8";"202,4";"1,5"
"88,7";"1,5";"8,8";"202,5";"1,5"
"88,7";"1,5";"8,8";"202,7";"1,5"
"88,8";"1,5";"8,8";"202,8";"1,5"
"88,8";"1,5";"8,8";"202,9";"1,5"
"88,8";"1,5";"8,8";"203,0";"1,5"
"88,8";"1,5";"8,8";"203,2";"1,5"
"88,8";"1,5";"8,8";"203,3";"1,5"
"88,9";"1,5";"8,8";"203,4";"1,5"
"88,9";"1,5";"8,8";"203,5";"1,5"
"88,9";"1,5";"8,8";"203,6";"1,5"
"88,9";"1,5";"8,8";"203,8";"1,5"
"88,9";"1,5";"8,8";"203,9";"1,5"
"89,0";"1,5";"8,8";"204,0";"1,5"
"89,0";"1,5";"8,9";"204,1";"1,5"
"89,0";"1,5";"8,9";"204,2";"1,5"
"89,0";"1,5";"8,9";"204,4";"1,5"
"89,0";"1,5";"8,9";"204,5";"1,5"
"89,1";"1,5";"8,9";"204,6";"1,5"
"89,1";"1,5";"8,9";"204,8";"1,5"
"89,1";"1,5";"8,9";"204,9";"1,5"
"89,1";"1,5";"8,9";"205,0";"1,5"
"89,1";"1,5";"8,9";"205,1";"1,5"
"89,2";"1,5";"8,9";"205,2";"1,5"
"89,2";"1,5";"8,9";"205,3";"1,5"
"89,2";"1,5";"8,9";"205,4";"1,5"
"89,2";"1,5";"8,9";"205,5";"1,5"
"89,2";"1,5";"8,9";"205,5";"1,5"
"89,3";"1,5";"8,9";"205,6";"1,5"
"89,3";"1,5";"8,9";"205,7";"1,5"
"89,3";"1,5";"8,9";"205,7";"1,5"
"89,3";"1,5";"8,9";"205,8";"1,5"
"89,3";"1,5";"8,9";"205,8";"1,5"
"89,4";"1,5";"8,9";"205,7";"1,5"
"89,4";"1,5";"8,9";"205,6";"1,5"
"89,4";"1,5";"8,9";"205,2";"1,5"
"89,4";"1,5";"8,9";"204,6";"1,5"
"89,4";"1,5";"8,8";"203,7";"1,5"
"89,5";"1,5";"8,8";"203,1";"1,5"
"89,5";"1,5";"8,8";"202,7";"1,5"
"89,5";"1,5";"8,8";"202,6";"1,5"
"89,5";"1,5";"8,8";"202,6";"1,5"
"89,5";"1,5";"8,8";"202,7";"1,5"
"89,6";"1,5";"8,8";"202,7";"1,5"
"89,6";"1,5";"8,8";"202,8";"1,5"
"89,6";"1,5";"8,8";"202,9";"1,5"
"89,6";"1,5";"8,8";"203,0";"1,5"
"89,6";"1,5";"8,8";"203,2";"1,5"
"89,7";"1,5";"8,8";"203,3";"1,5"
"89,7";"1,5";"8,8";"203,4";"1,5"
"89,7";"1,5";"8,8";"203,5";"1,5"
"89,7";"1,5";"8,8";"203,7";"1,5"
"89,7";"1,5";"8,8";"203,8";"1,5"
"89,8";"1,5";"8,8";"203,9";"1,5"
"89,8";"1,5";"8,8";"204,0";"1,5"
"89,8";"1,5";"8,9";"204,1";"1,5"
"89,8";"1,5";"8,9";"204,2";"1,5"
"89,8";"1,5";"8,9";"204,3";"1,5"
"89,9";"1,5";"8,9";"204,4";"1,5"
"89,9";"1,5";"8,9";"204,6";"1,5"
"89,9";"1,5";"8,9";"204,7";"1,5"
"89,9";"1,5";"8,9";"204,8";"1,5"
"89,9";"1,5";"8,9";"205,0";"1,5"
"90,0";"1,5";"8,9";"205,1";"1,5"
"90,0";"1,5";"8,9";"205,2";"1,5"
"90,0";"1,5";"8,9";"205,3";"1,5"
"90,0";"1,5";"8,9";"205,4";"1,5"
"90,0";"1,5";"8,9";"205,5";"1,5"
"90,1";"1,5";"8,9";"205,5";"1,5"
"90,1";"1,5";"8,9";"205,6";"1,5"
"90,1";"1,5";"8,9";"205,6";"1,5"
"90,1";"1,5";"8,9";"205,7";"1,5"
"90,1";"1,5";"8,9";"205,7";"1,5"
"90,2";"1,5";"8,9";"205,7";"1,5"
"90,2";"1,5";"8,9";"205,6";"1,5"
"90,2";"1,5";"8,9";"205,4";"1,5"
"90,2";"1,5";"8,9";"205,0";"1,5"
